emp_no,first_name,last_name,to_date
100112,Akemi,Naumovich,1999-01-01
100115,Siddarth,Servieres,1999-01-01
100117,Fumitaka,Beerel,1999-01-01
100118,Sajjad,Goldhammer,1999-01-01
100125,Kristinn,Benveniste,1999-01-01
100137,Seongbae,Bail,1999-01-01
100138,Changho,Prenel,1999-01-01
100142,Terresa,Isard,1999-01-01
100146,Nalini,Woycyznski,1999-01-01
100158,Ayakannu,Falby,1999-01-01
100159,Sakthirel,Boudaillier,1999-01-01
100169,Ingmar,Angot,1999-01-01
100172,Selwyn,Kranzdorf,1999-01-01
100175,Willard,Maginnis,1999-01-01
100180,Ohad,Lichtner,1999-01-01
100190,Lenore,Thebaut,1999-01-01
100205,Nahid,Gustavson,1999-01-01
100206,Arumugam,Wrigley,1999-01-01
100257,Mahmut,Poulakidas,1999-01-01
100259,Jiang,Laurillard,1999-01-01
100264,Jaroslava,Hegner,1999-01-01
100274,Fei,Miyakawa,1999-01-01
100277,Ravishankar,Baby,1999-01-01
100279,Mingdong,Gustavson,1999-01-01
100292,Takanari,Zambonelli,1999-01-01
100295,Huican,Schmiedel,1999-01-01
100300,Paraskevi,Lieblein,1999-01-01
100303,Huei,Pargaonkar,1999-01-01
100305,Christfried,Heyers,1999-01-01
100317,Xiaopeng,Lorys,1999-01-01
100319,Frazer,Billingsley,1999-01-01
100322,Janalee,Bahr,1999-01-01
100332,Tooru,Schonegge,1999-01-01
100333,Kyoichi,Radivojevic,1999-01-01
100349,Gianluca,Jarecki,1999-01-01
100352,Moss,Poupard,1999-01-01
100358,Lucian,Falby,1999-01-01
100359,Vishwani,Speer,1999-01-01
100382,Mariangiola,Wynblatt,1999-01-01
100384,Richara,Yurek,1999-01-01
100386,Lubomir,Dulay,1999-01-01
100403,Chikara,Stavenow,1999-01-01
100406,Yoshinari,Coors,1999-01-01
100413,Mara,Schurmann,1999-01-01
100416,Chinya,Neimat,1999-01-01
100419,Jaana,Leivant,1999-01-01
100428,Fayez,Einsfeld,1999-01-01
100429,Jayesh,Brender,1999-01-01
100436,Subhankar,Gini,1999-01-01
100444,Arno,Itzigehl,1999-01-01
100452,Guther,Lowrie,1999-01-01
100475,Aron,Piazza,1999-01-01
100486,Radhakrishnan,Maksimenko,1999-01-01
100492,Vincent,Tibblin,1999-01-01
100497,Tze,Fortenbacher,1999-01-01
100500,Tetsurou,Sichman,1999-01-01
100516,Seongbae,Staudhammer,1999-01-01
100531,Toshiko,Kranzdorf,1999-01-01
100534,Aamer,Luga,1999-01-01
100555,Lucien,Gecsel,1999-01-01
100556,Sachem,Kaiserswerth,1999-01-01
100568,Aral,Huhdanpaa,1999-01-01
100569,Sreekrishna,Anandan,1999-01-01
100574,Lucien,Bennet,1999-01-01
100583,Goetz,Schnelling,1999-01-01
100593,Sasan,Sethi,1999-01-01
100609,Gina,Lakshmanan,1999-01-01
100621,Olivera,Joslin,1999-01-01
100634,Halsur,Yurek,1999-01-01
100653,Georgi,Maraist,1999-01-01
100656,Persi,Teitelbaum,1999-01-01
100673,Giri,Jiang,1999-01-01
100674,Mariangiola,Lovengreen,1999-01-01
100678,Premal,Terkki,1999-01-01
100680,Xiping,Duclos,1999-01-01
100686,True,Beausoleil,1999-01-01
100698,Gino,Atrawala,1999-01-01
100708,Yaghout,Pauthner,1999-01-01
100721,Poornachandra,Bade,1999-01-01
100725,Zvonko,Maliniak,1999-01-01
100746,Heather,Rehfuss,1999-01-01
100748,Uriel,Marakhovsky,1999-01-01
100753,Zsolt,Baca,1999-01-01
100769,Willard,Clemencon,1999-01-01
100787,Ewing,Sury,1999-01-01
100838,Kristin,Serre,1999-01-01
100842,Dante,Brobst,1999-01-01
100853,Aris,Coombs,1999-01-01
100854,Serge,Kaiserswerth,1999-01-01
100880,Chikara,Thibadeau,1999-01-01
100884,Adamantios,Rousseau,1999-01-01
100889,Mariusz,Spelt,1999-01-01
100900,Saniya,Vandervoorde,1999-01-01
100914,Erzsebet,Shackell,1999-01-01
100920,Henk,Byoun,1999-01-01
100924,Moni,Sewelson,1999-01-01
100927,Troy,Lovengreen,1999-01-01
100933,Uli,Taneja,1999-01-01
100934,Goncalo,Czaja,1999-01-01
100960,Saniya,Candan,1999-01-01
100964,Arra,Mamelak,1999-01-01
100965,Lucian,Bultermann,1999-01-01
100974,Adas,Ebeling,1999-01-01
100998,Breannda,Portugali,1999-01-01
101000,Vishv,Marrevee,1999-01-01
101002,Fei,Billawala,1999-01-01
101003,Pranas,Kusakabe,1999-01-01
101005,Niranjan,Erni,1999-01-01
101015,Spyrose,Rahier,1999-01-01
101018,Shigeu,Serra,1999-01-01
101033,Zhiwei,Clemencon,1999-01-01
101034,Elgin,Tyugu,1999-01-01
101067,Kerhong,Schmittgen,1999-01-01
101071,Perla,Leivant,1999-01-01
101073,Yongdong,Iwayama,1999-01-01
101078,Fusako,Zedlitz,1999-01-01
101086,Fumino,Breugel,1999-01-01
101096,Make,Zaccaria,1999-01-01
101098,Maya,Norsworthy,1999-01-01
101110,Mahmut,Strooper,1999-01-01
101117,Visit,Kriebel,1999-01-01
101122,Nahla,Swick,1999-01-01
101123,Henk,Wossner,1999-01-01
101142,Sedat,Gini,1999-01-01
101153,Manohar,Gill,1999-01-01
101172,Nevio,Schoegge,1999-01-01
101180,Subhada,Przulj,1999-01-01
101192,Shugo,Poujol,1999-01-01
101193,Fen,Rabejac,1999-01-01
101204,Nikolaus,Schmiedel,1999-01-01
101206,Nishit,Vitiello,1999-01-01
101210,Hidde,Takanami,1999-01-01
101218,Basil,Huhdanpaa,1999-01-01
101221,Phule,Saoudi,1999-01-01
101239,Toshimori,Khalil,1999-01-01
101240,Oldrich,Perin,1999-01-01
101246,Saddek,Sommer,1999-01-01
101252,Constantino,Speer,1999-01-01
101258,Patricia,Lortz,1999-01-01
101270,Tsutomu,Nitto,1999-01-01
101276,Shirish,Leonhardt,1999-01-01
101286,Gila,Bernardinello,1999-01-01
101288,Bader,Chorvat,1999-01-01
101291,Kellie,Mapelli,1999-01-01
101294,Sakthirel,Speel,1999-01-01
101312,Kamakshi,Auria,1999-01-01
101321,Arvind,Beetstra,1999-01-01
101331,Tsz,Hagimont,1999-01-01
101338,Nobuyoshi,Legleitner,1999-01-01
101346,Dinkar,Perfilyeva,1999-01-01
101357,Baocai,Clemencon,1999-01-01
101364,Turgut,Poehlman,1999-01-01
101377,Jacqueline,Decaestecker,1999-01-01
101380,Cullen,Ghazalie,1999-01-01
101385,Maia,Vickson,1999-01-01
101396,Guther,Pellegrinelli,1999-01-01
101405,Takahito,Fasbender,1999-01-01
101412,Nathan,Baaleh,1999-01-01
101414,Xiaoheng,DasSarma,1999-01-01
101425,Lalit,Speel,1999-01-01
101428,Tiina,Muhling,1999-01-01
101440,Aimee,McAffer,1999-01-01
101445,Remzi,Dehkordi,1999-01-01
101461,Satosi,Bednarek,1999-01-01
101470,Toshiki,Champarnaud,1999-01-01
101477,Kenroku,Piazza,1999-01-01
101490,Lein,Morrin,1999-01-01
101501,Rosalie,Vecchi,1999-01-01
101505,Dietrich,Gornas,1999-01-01
101515,Nahid,Magalhaes,1999-01-01
101519,Marek,Macedo,1999-01-01
101521,Debatosh,Soloway,1999-01-01
101523,Vishv,Quadeer,1999-01-01
101530,Sushant,Debuse,1999-01-01
101537,Luigi,Cyre,1999-01-01
101558,Wojceich,Tischendorf,1999-01-01
101559,Rasiah,Kisuki,1999-01-01
101580,Lein,Bernardinello,1999-01-01
101587,Hironobu,Puppo,1999-01-01
101588,Manu,Weedon,1999-01-01
101608,Girolamo,Mundy,1999-01-01
101617,Serge,Maquelin,1999-01-01
101626,Moheb,Vrecion,1999-01-01
101637,Subir,Azuma,1999-01-01
101638,Gaurav,Conta,1999-01-01
101651,Trygve,Templeman,1999-01-01
101656,Yaghout,Kornyak,1999-01-01
101657,Krisda,Herath,1999-01-01
101681,Goh,Fasbender,1999-01-01
101688,Bilhanan,Worfolk,1999-01-01
101690,Dante,Lally,1999-01-01
101713,Weiye,Erev,1999-01-01
101719,Nadjib,Wolniewicz,1999-01-01
101721,Hidefumi,Cooke,1999-01-01
101742,Tetsushi,Sessa,1999-01-01
101774,Heekeun,Baba,1999-01-01
101775,Tuval,Liedekerke,1999-01-01
101778,Aamer,Peha,1999-01-01
101787,Shunichi,Muhling,1999-01-01
101800,Arlette,Iwayama,1999-01-01
101808,Atreye,Hedayat,1999-01-01
101813,Shai,Turnbull,1999-01-01
101816,Hongzhu,Claffy,1999-01-01
101833,Cordelia,Couchot,1999-01-01
101845,Giordano,Pouyioutas,1999-01-01
101848,Jouko,Kolinko,1999-01-01
101855,Sven,Majewski,1999-01-01
101858,Katsuyuki,Nourani,1999-01-01
101869,Zhanqiu,Siprelle,1999-01-01
101878,Tetsushi,Stroustrup,1999-01-01
101887,Zhonghua,McAlpine,1999-01-01
101888,Eran,Ritcey,1999-01-01
101898,Mang,Schwartzbauer,1999-01-01
101907,Jianhao,England,1999-01-01
101915,Mayuri,Chenoweth,1999-01-01
101919,Mantis,Schahn,1999-01-01
101928,Avishai,Baezner,1999-01-01
101932,Christophe,Hashii,1999-01-01
101934,Roselyn,Rosin,1999-01-01
101949,Foong,Pettis,1999-01-01
101973,Yucel,Kilgore,1999-01-01
101989,JiYoung,Plavsic,1999-01-01
101993,Manohar,Perez,1999-01-01
102011,Genevieve,Lund,1999-01-01
102019,Mohammad,Ullian,1999-01-01
102027,Gladys,Isaak,1999-01-01
102028,Yunming,Thiran,1999-01-01
102045,Chandrasekaran,Berstel,1999-01-01
102052,Shaunak,Krychniak,1999-01-01
102061,Niclas,Nittel,1999-01-01
102062,Shigehiro,Lanteri,1999-01-01
102068,Zhilian,Bergere,1999-01-01
102079,Gay,Thiria,1999-01-01
102081,Gina,Bridgland,1999-01-01
102090,Shaleah,Zizka,1999-01-01
102105,Hironobu,Schwartzbauer,1999-01-01
102110,Mang,Christ,1999-01-01
102131,Gill,Aseltine,1999-01-01
102144,Bernice,Karlin,1999-01-01
102147,Kristen,Miyakawa,1999-01-01
102153,Danel,Lukaszewicz,1999-01-01
102162,Nevin,Fujisaki,1999-01-01
102180,Demos,Waschkowski,1999-01-01
102187,Fumiya,Eickenmeyer,1999-01-01
102191,Nikolaos,Menyhert,1999-01-01
102217,Christ,Luks,1999-01-01
102220,Deborah,Poehlman,1999-01-01
102221,Manibrata,Orlowska,1999-01-01
102228,Udaiprakash,Nannarelli,1999-01-01
102232,Roded,Kaiser,1999-01-01
102240,Shmuel,Rodite,1999-01-01
102257,Stella,Tsukune,1999-01-01
102286,Cedric,Chachaty,1999-01-01
102292,Fumiyo,Peltason,1999-01-01
102298,Tianruo,Selenyi,1999-01-01
102314,Anneli,Maliniak,1999-01-01
102320,Bangqing,Sichman,1999-01-01
102336,Frazer,Schlenzig,1999-01-01
102371,Chenxi,Chenoweth,1999-01-01
102372,Maik,Jahnichen,1999-01-01
102385,Mountaz,Sidou,1999-01-01
102395,Kitty,Massonet,1999-01-01
102405,Kagan,Danlos,1999-01-01
102423,Kazuhiko,Sridhar,1999-01-01
102427,Idoia,Rindone,1999-01-01
102433,Arch,Peek,1999-01-01
102440,Yucai,Farrow,1999-01-01
102450,Elgin,Krupka,1999-01-01
102451,Vugranam,Harbusch,1999-01-01
102465,IEEE,Chiola,1999-01-01
102479,Serap,Facello,1999-01-01
102483,Qingxiang,Boissier,1999-01-01
102496,Ayonca,Hiraishi,1999-01-01
102514,Arne,Huttel,1999-01-01
102520,Tetsurou,Remmers,1999-01-01
102548,Tokuyasu,Kragelund,1999-01-01
102552,Danai,Delgrande,1999-01-01
102597,Waiman,Vidal,1999-01-01
102609,Chaoyi,Felder,1999-01-01
102627,Bedrich,Businaro,1999-01-01
102632,Caolyn,Radwan,1999-01-01
102654,Gregory,Makinen,1999-01-01
102673,Stamatina,Vigier,1999-01-01
102677,Huei,Karcich,1999-01-01
102682,Oscar,Reutenauer,1999-01-01
102692,Saniya,Lindenbaum,1999-01-01
102700,Juichirou,Hedayat,1999-01-01
102704,Slavian,Andreotta,1999-01-01
102708,Xinglin,Marletta,1999-01-01
102710,Divier,Szmurlo,1999-01-01
102728,Make,Jiang,1999-01-01
102733,Marie,Angiulli,1999-01-01
102737,Fabrizio,Mitina,1999-01-01
102738,Ramya,Tchuente,1999-01-01
102740,Guenter,Gide,1999-01-01
102741,Palash,Naumovich,1999-01-01
102742,Raimond,Kruskal,1999-01-01
102754,Mohua,Huhdanpaa,1999-01-01
102757,Arno,Pardalos,1999-01-01
102762,Josyula,Setlzner,1999-01-01
102765,Arnould,Lipner,1999-01-01
102766,Guiseppe,Dechter,1999-01-01
102777,Fumiko,Stille,1999-01-01
102778,Bernice,Mitchem,1999-01-01
102793,Joydip,Benzaken,1999-01-01
102801,Chanjung,Chachaty,1999-01-01
102803,Giri,Servi,1999-01-01
102808,Qingxiang,Eiter,1999-01-01
102810,Jiafu,Birsak,1999-01-01
102815,Shunichi,Scallan,1999-01-01
102851,Xudong,Bruckman,1999-01-01
102856,Bogdan,Peron,1999-01-01
102870,Marsal,Alpay,1999-01-01
102901,Constantino,Huttel,1999-01-01
102912,Teiji,Khalil,1999-01-01
102941,Luigi,Erni,1999-01-01
102942,Gretta,Vilarrasa,1999-01-01
102953,Woody,Terlouw,1999-01-01
102962,Chirstian,Kobara,1999-01-01
102996,Patricio,Riesenhuber,1999-01-01
103005,Rafael,Keustermans,1999-01-01
103019,Jungsoon,Wissmann,1999-01-01
103024,Patricio,Jakobus,1999-01-01
103040,Kamran,Lorie,1999-01-01
103042,Berthier,Masand,1999-01-01
103058,Yongqiao,Zumaque,1999-01-01
103059,Hatem,Mondadori,1999-01-01
103061,Karlis,Delaune,1999-01-01
103076,Thodoros,Stiles,1999-01-01
103092,Mabry,Falby,1999-01-01
103107,Bikash,Georgatos,1999-01-01
103128,Alenka,Crabtree,1999-01-01
103129,Jianhua,Munoz,1999-01-01
103130,Kiyokazu,Sundgren,1999-01-01
103156,Yahiko,Schiper,1999-01-01
103159,Greger,Chandrasekhar,1999-01-01
103164,Valeska,Chiola,1999-01-01
103176,Khue,Pelc,1999-01-01
103178,Tetsurou,Argence,1999-01-01
103184,Yongdong,Garnham,1999-01-01
103198,Alois,Yeung,1999-01-01
103219,Guenter,Muchinsky,1999-01-01
103223,Jongsuk,Papadias,1999-01-01
103224,Zeljko,Seghrouchni,1999-01-01
103235,Kazuhito,Acton,1999-01-01
103245,Sajjad,Cusworth,1999-01-01
103252,Domenick,Baca,1999-01-01
103258,Nathan,Baaz,1999-01-01
103259,Remzi,Brattka,1999-01-01
103270,Moty,Openshaw,1999-01-01
103271,Trygve,Bamford,1999-01-01
103284,Guiseppe,Hofting,1999-01-01
103294,Basant,Lodder,1999-01-01
103296,Remzi,Siochi,1999-01-01
103332,Zhanqiu,Guerreiro,1999-01-01
103338,Munir,Wilharm,1999-01-01
103344,Sanjeeva,Whittlesey,1999-01-01
103349,Chiranjit,Saoudi,1999-01-01
103350,George,Kranzdorf,1999-01-01
103351,Stein,Junot,1999-01-01
103358,Takushi,Legleitner,1999-01-01
103367,Supot,Isaac,1999-01-01
103375,Khue,Fioravanti,1999-01-01
103398,Nikolaos,Schreiter,1999-01-01
103415,Heng,Cronin,1999-01-01
103419,Marjo,Pettit,1999-01-01
103424,Geoffrey,Knightly,1999-01-01
103426,Shigeaki,Koshiba,1999-01-01
103427,Licheng,Dalton,1999-01-01
103435,Sverrir,Ghazalie,1999-01-01
103460,Rajmohan,Duclos,1999-01-01
103467,Kwangyoen,Glinert,1999-01-01
103484,Niclas,Velardi,1999-01-01
103488,Moheb,Conde,1999-01-01
103490,Claudi,Kropatsch,1999-01-01
103523,Visit,Servieres,1999-01-01
103529,Duke,Uhrik,1999-01-01
103537,Adit,Grospietsch,1999-01-01
103538,Mountaz,Ushiama,1999-01-01
103558,Adel,Unni,1999-01-01
103563,Fan,Msuda,1999-01-01
103566,Fumino,Pouyioutas,1999-01-01
103567,Eberhardt,Perl,1999-01-01
103568,Peternela,Camarinopoulos,1999-01-01
103569,Rayond,Rodier,1999-01-01
103573,Mani,Erman,1999-01-01
103575,Ugo,Verhaegen,1999-01-01
103576,Suzette,Picci,1999-01-01
103583,Arno,Gulla,1999-01-01
103585,Juichirou,Dusink,1999-01-01
103586,Kwee,Veevers,1999-01-01
103589,Ipke,Fujisaki,1999-01-01
103591,Moni,Vakili,1999-01-01
103595,Zhensheng,Hutton,1999-01-01
103605,Alagu,Fraisse,1999-01-01
103607,Yannis,Roccetti,1999-01-01
103621,Yuqun,Vidya,1999-01-01
103640,Valeska,Yetto,1999-01-01
103641,Aamer,Loncour,1999-01-01
103644,Harjit,Erdi,1999-01-01
103659,Remco,Feldmann,1999-01-01
103661,Chinya,Rettelbach,1999-01-01
103663,Bezalel,Edelhoff,1999-01-01
103665,Tomoyuki,Monarch,1999-01-01
103668,Remmert,Mitchem,1999-01-01
103670,Bernice,Siepmann,1999-01-01
103681,Toney,Rosiles,1999-01-01
103682,Samphel,Shrader,1999-01-01
103717,Kwangjo,Zhang,1999-01-01
103723,Noritoshi,Geffroy,1999-01-01
103731,Leandro,Cyre,1999-01-01
103733,Paraskevi,Ravishankar,1999-01-01
103753,Faiza,Fortenbacher,1999-01-01
103754,Ebru,Nicolson,1999-01-01
103759,Rance,Rajaraman,1999-01-01
103766,Ronghao,Monkewich,1999-01-01
103772,Vidar,Pollacia,1999-01-01
103776,Franziska,Ashish,1999-01-01
103782,Sigeru,Baez,1999-01-01
103835,Masasuke,Cyre,1999-01-01
103842,Stevo,Luef,1999-01-01
103849,Luerbio,Bennet,1999-01-01
103855,Christophe,Peres,1999-01-01
103862,Christophe,Koblitz,1999-01-01
103865,Eishiro,Pews,1999-01-01
103869,Shaunak,Pollock,1999-01-01
103876,Mohammad,Suppi,1999-01-01
103878,Uta,Brandsma,1999-01-01
103892,Ohad,Bouloucos,1999-01-01
103897,Vivian,Munos,1999-01-01
103898,Saeed,Rosin,1999-01-01
103913,Shahid,Yurov,1999-01-01
103918,Seshu,Jenevein,1999-01-01
103926,Jiafu,Camarinopoulos,1999-01-01
103936,Chikako,Bolsens,1999-01-01
103938,Toshimi,Frolund,1999-01-01
103939,Ugo,Begiun,1999-01-01
103951,Eben,Luders,1999-01-01
103960,Fusako,Brobst,1999-01-01
103971,Gritta,Journel,1999-01-01
103987,Aimee,Uhrik,1999-01-01
103988,Mary,Griswold,1999-01-01
104005,Ibibia,Molenkamp,1999-01-01
104011,Masanao,Journel,1999-01-01
104014,Honglan,Krohn,1999-01-01
104021,Yonghoan,Mondadori,1999-01-01
104029,Alper,Pagter,1999-01-01
104035,Sivanarayana,Chandrasekhar,1999-01-01
104047,Girolamo,Zweizig,1999-01-01
104054,Uinam,Rothe,1999-01-01
104060,Moriyoshi,Baca,1999-01-01
104073,Vitali,Peral,1999-01-01
104091,Shrikanth,Mawatari,1999-01-01
104092,Abdelaziz,Vitiello,1999-01-01
104093,Cristinel,Streng,1999-01-01
104122,Georg,Schreiter,1999-01-01
104130,Kazuhira,Rodiger,1999-01-01
104135,Yaghout,Servi,1999-01-01
104143,Gino,Morton,1999-01-01
104144,Gilbert,Staelin,1999-01-01
104145,Mang,Selvestrel,1999-01-01
104153,Almudena,Chaudhury,1999-01-01
104160,Kotesh,Kamber,1999-01-01
104163,Yishay,Ambroszkiewicz,1999-01-01
104184,Roselyn,Ventosa,1999-01-01
104196,Dulce,Norsworthy,1999-01-01
104203,Shigenori,Gyorkos,1999-01-01
104210,Ziyad,Schaaf,1999-01-01
104212,Bedrich,Driscoll,1999-01-01
104222,Gretta,Wursthorn,1999-01-01
104223,Mantis,Waymire,1999-01-01
104233,Cordelia,Kolvik,1999-01-01
104254,Tuval,Lichtner,1999-01-01
104266,Kiyokazu,Antonakopoulos,1999-01-01
104294,Siddarth,Flowers,1999-01-01
104312,Suzette,Hettesheimer,1999-01-01
104313,Makato,Thisen,1999-01-01
104315,Georgi,Woycyznski,1999-01-01
104316,Kristian,Demeyer,1999-01-01
104328,Luerbio,Setlzner,1999-01-01
104336,Shigeu,Lagarias,1999-01-01
104352,Xiaoheng,Samarati,1999-01-01
104361,Zhongwei,Msuda,1999-01-01
104363,Mansur,Xiaoshan,1999-01-01
104366,Yaghout,Erman,1999-01-01
104369,Elliott,Fandrianto,1999-01-01
104399,Dipankar,Schnelling,1999-01-01
104402,Gonzalo,Molenaar,1999-01-01
104404,Yoshinari,Usery,1999-01-01
104411,Zengping,Desikan,1999-01-01
104431,Xuedong,Kenevan,1999-01-01
104452,Paloma,Lorin,1999-01-01
104462,Tomofumi,Randt,1999-01-01
104467,Anoosh,Panwar,1999-01-01
104478,Shrikanth,Goodrum,1999-01-01
104480,Arif,Randt,1999-01-01
104503,Poornachandra,Kalefeld,1999-01-01
104504,Waiman,Kilgore,1999-01-01
104508,Wilmer,Thummel,1999-01-01
104510,Willard,Eppinger,1999-01-01
104517,Kazuhide,Demri,1999-01-01
104520,Vishv,Neimat,1999-01-01
104536,Shooichi,Ernst,1999-01-01
104537,Sadun,Schnelling,1999-01-01
104549,Chaoyi,Sabnani,1999-01-01
104557,Turgut,Kushnir,1999-01-01
104577,Kellyn,Ibel,1999-01-01
104592,Gift,Chinin,1999-01-01
104593,Arno,Maksimenko,1999-01-01
104610,Fusako,Peak,1999-01-01
104625,Odoardo,Vendrig,1999-01-01
104626,Patricio,Zaiane,1999-01-01
104637,Basant,dAstous,1999-01-01
104640,Chaosheng,Conia,1999-01-01
104644,Yuguang,Lieblein,1999-01-01
104658,Mrinalini,Ratnakar,1999-01-01
104670,Tzvetan,Cappelletti,1999-01-01
104682,Toshimori,Speek,1999-01-01
104696,Lansing,Aseltine,1999-01-01
104710,Munenori,Trogemann,1999-01-01
104711,Herb,Vural,1999-01-01
104718,Lorien,Brandsma,1999-01-01
104736,Shuky,Birke,1999-01-01
104745,Hongzhu,Lichtner,1999-01-01
104748,Xianlong,Bennet,1999-01-01
104753,Along,Zongker,1999-01-01
104755,Tetsurou,Zschoche,1999-01-01
104760,Gian,Gulla,1999-01-01
104767,Venkatesan,Hinsberger,1999-01-01
104772,Yannik,VanScheik,1999-01-01
104779,Sergi,Hartvigsen,1999-01-01
104783,Lech,Mullainathan,1999-01-01
104785,Przemyslawa,Porotnikoff,1999-01-01
104801,Fatemeh,Hardjono,1999-01-01
104819,Rildo,Granlund,1999-01-01
104852,Theirry,Munawer,1999-01-01
104866,Anestis,Gelosh,1999-01-01
104870,Nectarios,Peltason,1999-01-01
104875,Francesca,Schrooten,1999-01-01
104877,Arif,DasSarma,1999-01-01
104882,Gererd,Asrin,1999-01-01
104894,Phule,Schaft,1999-01-01
104897,Marl,Merks,1999-01-01
104911,Sanjai,Kruskal,1999-01-01
104921,Kellie,Chandrasekhar,1999-01-01
104929,Radhia,Oppitz,1999-01-01
104931,Kristin,Delaune,1999-01-01
104939,Armond,Masamoto,1999-01-01
104941,Yonghong,Schaap,1999-01-01
104945,Gro,Polupanov,1999-01-01
104977,Shounak,Yetim,1999-01-01
104993,Takahiro,Sluis,1999-01-01
105002,Jingling,Millington,1999-01-01
105033,Takahira,Quadeer,1999-01-01
105040,Vojin,Erbe,1999-01-01
105053,Gian,Vernadat,1999-01-01
105060,Manu,Rosin,1999-01-01
105072,Gennadi,Atchley,1999-01-01
105075,Kiyotoshi,Keohane,1999-01-01
105081,Yechezkel,Gyorkos,1999-01-01
105085,Mamdouh,Bach,1999-01-01
105093,Lalit,Fontet,1999-01-01
105095,Steen,Leppanen,1999-01-01
105100,Boguslaw,Fabrizio,1999-01-01
105103,Elvis,Zambonelli,1999-01-01
105120,Dannz,Litzler,1999-01-01
105123,Bernd,Schwaller,1999-01-01
105131,Sandeepan,Sidou,1999-01-01
105143,Tse,Dulli,1999-01-01
105146,Martins,Katzenelson,1999-01-01
105152,Mikhail,Cesareni,1999-01-01
105162,Heon,Alencar,1999-01-01
105167,Lillian,Comyn,1999-01-01
105184,Mabo,Luck,1999-01-01
105202,Susumu,Jording,1999-01-01
105204,Ennio,Schaad,1999-01-01
105208,Moon,Grospietsch,1999-01-01
105222,Gaetan,Weiland,1999-01-01
105223,Jiakeng,Manders,1999-01-01
105226,Murthy,Menyhert,1999-01-01
105234,Frederique,Navazio,1999-01-01
105239,Bartek,Perl,1999-01-01
105241,Arra,Ulupinar,1999-01-01
105259,Mohamadou,Wiegley,1999-01-01
105261,Domenick,Rullman,1999-01-01
105264,Chrisa,Simkin,1999-01-01
105278,Hisao,Gyimothy,1999-01-01
105291,Nagui,Goldhammer,1999-01-01
105296,Conor,Peha,1999-01-01
105304,Nikolaus,Steinauer,1999-01-01
105311,Mohammad,Conry,1999-01-01
105313,Richara,McFarlin,1999-01-01
105319,Tru,Rebaine,1999-01-01
105326,Almudena,Comte,1999-01-01
105328,Alain,Hoppenstand,1999-01-01
105346,Pradeep,Gluchowski,1999-01-01
105357,Martien,Billawala,1999-01-01
105365,Iara,Backhouse,1999-01-01
105388,Sarita,Lorch,1999-01-01
105391,Vidya,Peac,1999-01-01
105396,Sajjan,Strehl,1999-01-01
105401,Babette,Anguita,1999-01-01
105406,Hongzhu,Viele,1999-01-01
105408,Adit,Gihr,1999-01-01
105410,Foong,Morton,1999-01-01
105417,Rajmohan,Matzel,1999-01-01
105421,Sadun,Schrooten,1999-01-01
105425,Minghong,Peir,1999-01-01
105441,Abdelghani,Haldar,1999-01-01
105466,Shih,Servi,1999-01-01
105485,Magy,Danner,1999-01-01
105489,Jasminko,Sadowski,1999-01-01
105498,Shuzo,Kohling,1999-01-01
105515,Mototsugu,Kandlur,1999-01-01
105521,Toshiko,Hofman,1999-01-01
105532,Christophe,Sluis,1999-01-01
105533,Zijian,Falby,1999-01-01
105541,Otmar,Gils,1999-01-01
105543,True,Fabrizio,1999-01-01
105544,Feiyu,Mitsuhashi,1999-01-01
105546,Dhritiman,Coombs,1999-01-01
105560,Dmitri,Zeleznik,1999-01-01
105561,Mariangiola,Baja,1999-01-01
105564,Jaihie,Parhami,1999-01-01
105572,Vivian,Haldar,1999-01-01
105581,Rasikan,Hanabata,1999-01-01
105587,Kwun,Demri,1999-01-01
105593,Kankanahalli,Liesche,1999-01-01
105595,Gino,Hmelo,1999-01-01
105601,Shridhar,Skafidas,1999-01-01
105603,Masoud,Sommer,1999-01-01
105618,Kazunori,Bugaenko,1999-01-01
105633,Dmitry,Androutsos,1999-01-01
105634,Szabolcs,Mullainathan,1999-01-01
105637,Remko,Tagansky,1999-01-01
105662,Jinpo,Hoogerwoord,1999-01-01
105665,Tonia,Falco,1999-01-01
105670,Arumugam,Rijsenbrij,1999-01-01
105674,Lalit,Kropatsch,1999-01-01
105681,Pranav,Mikschl,1999-01-01
105682,Kerhong,Juneja,1999-01-01
105705,Ghassan,Mellouli,1999-01-01
105716,Ipke,Milicia,1999-01-01
105722,Maik,Riefers,1999-01-01
105726,Jagoda,Randt,1999-01-01
105738,Qiwen,Jenevein,1999-01-01
105739,Zine,Journel,1999-01-01
105766,Boutros,Callaway,1999-01-01
105776,Lokesh,Chinen,1999-01-01
105781,Billur,Rousseau,1999-01-01
105786,Ymte,Goodrum,1999-01-01
105789,Qingxiang,Fordan,1999-01-01
105800,Golgen,Baig,1999-01-01
105809,Remko,Frolund,1999-01-01
105810,Subhankar,Shihab,1999-01-01
105817,Mihalis,Junot,1999-01-01
105839,Ziyad,Rosca,1999-01-01
105852,Filipe,Beetstra,1999-01-01
105860,Heeju,Juneja,1999-01-01
105876,Eldridge,Junet,1999-01-01
105878,Dhritiman,Malabarba,1999-01-01
105884,Arvind,Esposito,1999-01-01
105886,Stafford,Mitchem,1999-01-01
105889,Constantino,Blokdijk,1999-01-01
105910,Guozhong,Zaccaria,1999-01-01
105915,Marsal,Pearson,1999-01-01
